id,loan,contact,day,month,duration,campaign,previous,y
12629,yes,sending _document,28,may,441.743824,4,0,1
12630,no,telephone,31,jul,,8,0,0
12631,no,cellular,4,aug,278.9486421,3,0,1
12632,no,sending _document,4,jun,,1,0,1
12633,no,sending _document,13,may,338.3130275,1,0,1
12634,no,cellular,14,aug,,3,0,0
12635,no,cellular,19,aug,,5,0,0
12636,no,sending _document,12,jun,213.9365157,1,0,0
12637,yes,cellular,12,aug,498.0045454,2,4,1
12638,no,cellular,6,feb,368.7537967,1,2,1
12639,no,sending _document,28,may,237.7641089,1,0,0
12640,no,cellular,15,apr,,1,1,0
12641,no,sending _document,26,jul,,1,0,0
12642,no,sending _document,19,may,245.5557703,4,0,1
12643,yes,sending _document,26,may,422.8883435,2,0,1
12644,no,cellular,25,sep,321.056392,1,0,0
12645,no,cellular,4,jun,,1,3,0
12646,no,telephone,15,may,276.775419,1,0,0
12647,no,cellular,18,may,336.9870699,1,3,0
12648,no,cellular,9,apr,239.9885491,1,1,0
12649,no,telephone,1,jul,355.5254127,1,0,1
12650,no,cellular,13,aug,,2,0,0
12651,yes,sending _document,8,may,,3,0,1
12652,no,cellular,5,may,401.2449772,2,4,0
12653,no,cellular,11,may,,2,4,0
12654,no,cellular,3,nov,,2,1,0
12655,yes,sending _document,27,may,416.8938612,2,0,1
12656,no,cellular,11,feb,330.7645929,1,4,0
12657,no,cellular,8,aug,,4,0,1
12658,no,sending _document,30,may,227.6309244,1,0,0
12659,no,cellular,12,may,305.5173573,2,0,0
12660,no,cellular,19,aug,,6,0,0
12661,no,cellular,19,nov,322.7034035,4,0,0
12662,no,cellular,13,may,,3,0,0
12663,no,cellular,18,aug,182.3515085,5,0,1
12664,no,telephone,8,jul,293.2628731,1,0,0
12665,no,cellular,22,aug,297.61027,6,0,0
12666,no,sending _document,5,may,403.9703255,1,0,0
12667,no,cellular,22,may,309.1002073,1,0,0
12668,yes,cellular,31,jul,248.3803647,8,0,0
12669,no,cellular,30,jul,,2,0,0
12670,no,sending _document,16,jun,,3,0,0
12671,no,cellular,4,aug,222.0014159,1,0,0
12672,no,cellular,2,jun,,1,0,0
12673,no,cellular,5,feb,,1,0,0
12674,yes,cellular,8,may,503.6831099,2,5,1
12675,no,cellular,28,jan,225.2124549,1,0,0
12676,no,cellular,1,jun,385.122116,1,2,1
12677,no,sending _document,23,may,296.2172941,5,0,0
12678,no,cellular,19,nov,324.7970043,2,5,0
12679,yes,cellular,14,jul,305.107384,3,0,0
12680,no,sending _document,12,jun,415.9072932,2,0,1
12681,yes,telephone,23,jul,318.2502184,2,0,0
12682,no,cellular,25,nov,,1,8,0
12683,no,sending _document,20,may,261.1334033,1,0,0
12684,no,sending _document,29,may,321.9691218,2,0,0
12685,no,cellular,28,jan,,1,0,0
12686,no,cellular,12,may,345.0186453,2,0,0
12687,no,cellular,5,feb,325.2513585,2,2,0
12688,no,sending _document,19,jun,335.7591244,2,0,0
12689,no,cellular,13,may,247.9717437,2,2,0
12690,no,cellular,7,jul,,2,0,0
12691,no,cellular,18,dec,212.0305805,6,0,1
12692,no,cellular,20,apr,373.4927351,2,0,1
12693,no,cellular,27,may,,1,0,0
12694,no,cellular,20,nov,234.5593914,2,0,0
12695,no,cellular,26,aug,,6,0,0
12696,no,sending _document,11,jun,220.8470065,5,0,0
12697,yes,cellular,20,nov,,4,0,1
12698,yes,sending _document,5,may,402.2498245,1,0,0
12699,no,sending _document,5,jun,369.9184139,2,0,0
12700,no,cellular,27,may,244.6319434,3,5,0
12701,no,cellular,2,mar,389.5574195,1,0,1
12702,no,cellular,6,aug,283.3644786,2,0,0
12703,no,sending _document,21,may,281.0369741,2,0,0
12704,no,sending _document,21,may,413.4377416,13,0,1
12705,no,cellular,31,jul,304.5994943,2,0,0
12706,no,sending _document,15,may,320.3025537,1,0,0
12707,no,cellular,8,may,,1,2,0
12708,yes,cellular,24,jul,409.8771059,2,0,0
12709,no,sending _document,6,may,403.8174673,2,0,1
12710,no,cellular,4,feb,266.4903236,1,0,0
12711,no,cellular,17,apr,322.8758449,1,0,0
12712,no,sending _document,6,may,285.7453263,1,0,0
12713,no,cellular,13,apr,228.826093,2,2,0
12714,no,cellular,5,may,247.0030098,7,2,0
12715,no,cellular,20,nov,324.3309587,1,0,0
12716,no,sending _document,11,jun,246.0378536,1,0,1
12717,no,telephone,31,jul,,15,0,0
12718,no,cellular,31,jul,217.8055828,3,0,1
12719,no,cellular,20,oct,,3,0,0
12720,no,cellular,4,feb,,2,0,0
12721,no,sending _document,8,may,281.2905306,1,0,0
12722,no,cellular,17,apr,289.0236031,1,0,0
12723,no,cellular,11,aug,236.521693,2,2,1
12724,no,cellular,12,feb,,3,2,0
12725,yes,cellular,24,jul,321.8286191,1,0,0
12726,no,sending _document,8,may,290.5141588,2,0,0
12727,no,cellular,9,mar,342.5686022,1,0,1
12728,no,cellular,14,may,398.2253076,4,0,1
12729,yes,sending _document,14,may,586.4389781,2,0,1
12730,yes,sending _document,28,may,351.0299194,1,0,0
12731,no,sending _document,26,may,329.4542972,3,0,1
12732,no,cellular,8,may,343.1098033,7,0,1
12733,no,sending _document,28,may,379.1054616,1,0,0
12734,yes,cellular,11,may,364.2347518,1,0,0
12735,no,cellular,22,aug,210.0315751,5,0,1
12736,no,cellular,29,jul,,2,0,0
12737,no,sending _document,13,may,,1,0,1
12738,no,sending _document,20,jun,251.7354098,3,0,0
12739,no,cellular,11,aug,381.2966266,2,0,1
12740,no,sending _document,19,jun,383.4365869,2,0,0
12741,no,cellular,8,may,514.6672778,1,1,1
12742,no,cellular,29,jul,398.7307547,5,0,1
12743,no,telephone,27,feb,249.1646729,4,0,0
12744,no,cellular,11,feb,318.3076727,2,5,0
12745,yes,cellular,16,apr,501.1021163,1,1,1
12746,yes,cellular,14,may,,1,0,1
12747,no,cellular,30,jan,210.5037323,4,0,1
12748,no,cellular,11,aug,,3,0,0
12749,no,sending _document,5,jun,295.9354458,4,0,0
12750,yes,cellular,29,jan,,1,0,1
12751,no,cellular,1,jul,274.8279422,2,0,1
12752,no,sending _document,20,jul,390.3202249,1,0,1
12753,no,cellular,23,feb,,1,0,0
12754,no,cellular,15,may,251.3811827,1,0,0
12755,yes,sending _document,19,jun,282.917341,2,0,0
12756,no,cellular,7,aug,177.8086022,1,0,0
12757,no,cellular,3,feb,338.6542692,2,0,0
12758,no,cellular,15,may,283.3393959,1,0,0
12759,no,sending _document,3,jun,222.9030977,1,0,0
12760,no,cellular,30,apr,,1,1,0
12761,no,telephone,15,may,289.9449659,11,0,0
12762,no,cellular,19,nov,332.8288556,6,0,1
12763,no,cellular,14,jul,342.7914332,2,0,0
12764,no,cellular,18,nov,327.9015943,1,0,0
12765,no,cellular,21,nov,,1,0,1
12766,no,sending _document,2,jun,297.1199809,2,0,0
12767,no,cellular,16,feb,220.3680232,2,0,0
12768,no,cellular,21,apr,138.4453732,1,0,1
12769,no,cellular,26,aug,235.1901573,4,0,0
12770,no,sending _document,20,jun,200.8512074,1,0,1
12771,yes,sending _document,23,may,373.733582,2,0,0
12772,yes,sending _document,30,may,403.0178356,18,0,0
12773,no,cellular,30,jun,318.9303431,1,0,0
12774,no,sending _document,8,may,304.480383,3,0,0
12775,no,cellular,26,oct,223.8088395,1,1,0
12776,no,cellular,6,aug,250.9852059,3,0,0
12777,no,cellular,30,apr,272.6900532,8,0,0
12778,no,cellular,19,nov,254.7762923,1,3,0
12779,no,cellular,29,jan,280.8034232,1,1,0
12780,yes,cellular,6,may,427.4340825,2,5,0
12781,yes,cellular,17,apr,399.5494508,2,6,0
12782,no,sending _document,19,may,195.1556512,3,0,1
12783,no,sending _document,6,jun,,2,0,1
12784,no,cellular,11,jul,315.7262484,2,0,0
12785,no,cellular,18,nov,279.8480882,2,0,0
12786,no,cellular,13,aug,,2,0,0
12787,no,telephone,11,may,431.1174977,2,0,1
12788,yes,cellular,3,feb,358.7345471,1,0,0
12789,no,sending _document,2,jun,262.0697145,4,0,0
12790,no,cellular,13,apr,341.9759684,3,3,1
12791,yes,cellular,18,nov,335.6361768,1,0,0
12792,no,sending _document,5,mar,250.3588718,1,1,1
12793,no,cellular,12,may,336.6108434,3,0,0
12794,no,cellular,22,jul,271.5680166,1,0,0
12795,yes,cellular,25,jul,434.3384338,1,0,1
12796,no,sending _document,30,may,289.7923168,3,0,0
12797,no,cellular,8,aug,,3,0,0
12798,no,sending _document,17,jun,197.8298733,1,0,1
12799,no,cellular,11,may,376.251777,3,0,1
12800,yes,cellular,23,mar,440.5342765,1,12,0
12801,yes,cellular,10,jul,268.6236238,4,0,1
12802,no,sending _document,29,may,333.7350685,1,0,0
12803,yes,cellular,18,nov,439.6422746,1,0,1
12804,no,cellular,25,aug,,5,0,0
12805,yes,cellular,4,may,449.1133407,3,0,1
12806,no,cellular,20,aug,209.4791974,3,0,1
12807,no,cellular,12,aug,282.2634876,1,0,0
12808,no,sending _document,13,may,321.9564303,2,0,0
12809,yes,sending _document,18,jun,433.0580866,4,0,1
12810,no,telephone,12,may,,1,0,0
12811,no,cellular,30,apr,365.1500843,1,0,1
12812,no,cellular,14,jul,377.0200286,3,0,1
12813,no,telephone,8,nov,308.3818839,1,0,0
12814,no,cellular,30,mar,,2,0,0
12815,no,sending _document,20,may,303.5387212,1,0,0
12816,no,sending _document,15,may,380.6300753,2,0,0
12817,yes,cellular,23,jul,309.9279711,5,0,0
12818,no,cellular,7,may,269.9862875,1,0,0
12819,yes,sending _document,5,jun,415.6209307,1,0,0
12820,no,cellular,11,jul,,1,0,1
12821,no,cellular,30,dec,242.6883851,2,0,1
12822,no,telephone,30,jul,249.3659375,9,0,1
12823,no,cellular,10,mar,,2,0,0
12824,no,cellular,14,may,250.8921571,1,0,0
12825,yes,cellular,12,may,,3,0,1
12826,no,sending _document,12,may,241.732356,3,0,0
12827,no,cellular,7,may,256.1022428,1,1,0
12828,yes,sending _document,5,jun,430.2448223,1,0,0
12829,yes,cellular,31,jul,,7,0,1
12830,no,cellular,30,jul,,9,0,1
12831,no,cellular,19,nov,,6,0,0
12832,yes,sending _document,7,may,455.3016865,1,0,0
12833,no,cellular,7,may,427.2146093,1,0,1
12834,no,cellular,3,apr,360.7563252,1,0,0
12835,no,sending _document,9,may,343.1083138,1,0,0
12836,no,cellular,14,sep,,2,0,0
12837,no,sending _document,16,jun,349.5215512,3,0,1
12838,yes,sending _document,16,jun,454.2913025,2,0,0
12839,no,cellular,29,jan,137.0321742,2,0,0
12840,no,telephone,29,aug,,2,0,0
12841,no,sending _document,16,may,324.1405125,1,0,0
12842,no,cellular,21,nov,234.4798161,2,0,0
12843,no,cellular,21,nov,365.2669942,2,1,0
12844,no,cellular,21,nov,279.6780421,1,0,0
12845,no,cellular,9,apr,,1,1,0
12846,no,sending _document,13,may,345.9454534,1,0,1
12847,no,sending _document,6,jun,239.7451475,1,0,0
12848,no,cellular,17,apr,253.2453936,1,1,0
12849,no,sending _document,11,jun,,2,0,0
12850,no,sending _document,16,jun,330.2262386,3,0,1
12851,no,sending _document,19,may,258.1570154,2,0,0
12852,no,sending _document,3,jun,264.7126476,1,0,0
12853,no,sending _document,14,may,379.2514624,2,0,1
12854,no,cellular,24,feb,281.8315027,2,2,1
12855,no,cellular,6,aug,328.5064407,3,0,1
12856,no,sending _document,12,may,309.3000944,1,0,0
12857,no,sending _document,30,may,231.0680494,2,0,0
12858,no,cellular,19,jul,118.3923387,11,0,1
12859,no,cellular,23,jul,,2,0,0
12860,no,sending _document,17,jun,278.137167,3,0,0
12861,no,cellular,18,may,232.1897923,6,0,1
12862,no,cellular,11,may,290.4242536,6,0,0
12863,no,telephone,21,nov,,2,0,0
12864,no,sending _document,15,may,365.3276202,4,0,1
12865,yes,cellular,25,may,349.3494716,1,0,1
12866,yes,cellular,18,aug,316.7154968,1,3,0
12867,no,cellular,4,feb,457.8044031,1,4,1
12868,no,cellular,15,may,354.9592278,3,0,1
12869,no,sending _document,19,may,356.2769743,7,0,0
12870,no,sending _document,14,may,340.4122055,1,0,0
12871,no,cellular,30,jul,181.0159948,2,0,0
12872,no,cellular,22,oct,276.6567844,1,1,0
12873,no,cellular,7,aug,279.1147275,4,0,1
12874,yes,cellular,20,apr,293.6918237,1,0,0
12875,no,cellular,2,feb,170.3735613,1,0,0
12876,no,sending _document,17,jun,313.7454285,1,0,0
12877,no,cellular,15,may,260.0418542,1,3,0
12878,yes,cellular,27,apr,408.5679076,1,0,0
12879,no,sending _document,9,may,308.2319228,2,0,0
12880,yes,cellular,25,jul,,1,0,1
12881,no,sending _document,6,may,324.1394465,1,0,0
12882,no,cellular,4,aug,,2,0,0
12883,yes,sending _document,21,may,,1,0,1
12884,no,cellular,17,nov,247.0899179,1,1,0
12885,yes,cellular,20,apr,499.0275268,4,2,1
12886,no,cellular,20,aug,,2,0,0
12887,no,cellular,7,jul,214.7865461,1,0,0
12888,no,cellular,17,apr,272.5434256,2,0,0
12889,no,cellular,22,jul,,1,0,1
12890,yes,cellular,19,nov,344.9096767,3,0,0
12891,no,telephone,31,jul,275.2948304,11,0,1
12892,no,cellular,17,jul,99.50029607,2,0,0
12893,no,cellular,20,apr,313.0996222,1,2,0
12894,no,sending _document,5,jun,227.3369088,1,0,0
12895,no,cellular,6,may,299.8937405,1,0,0
12896,yes,cellular,20,nov,272.6981515,4,0,0
12897,no,cellular,6,feb,320.1334213,5,1,0
12898,no,cellular,7,aug,,2,0,0
12899,no,sending _document,4,jun,301.4888581,6,0,0
12900,no,sending _document,9,jun,,1,0,0
12901,no,sending _document,28,may,,1,0,1
12902,yes,cellular,4,may,275.7484085,3,0,0
12903,no,cellular,27,aug,,1,1,0
12904,no,cellular,14,may,,1,0,0
12905,no,cellular,14,may,,1,0,0
12906,no,cellular,28,jan,345.7175883,1,0,1
12907,no,cellular,5,feb,370.8891832,2,1,0
12908,no,sending _document,28,may,251.6542781,2,0,0
12909,no,cellular,12,may,397.3507125,1,1,1
12910,no,sending _document,12,may,,1,0,1
12911,no,sending _document,12,may,342.3065735,2,0,1
12912,no,sending _document,9,jun,240.9587069,1,0,0
12913,no,sending _document,9,jun,,3,0,0
12914,no,cellular,12,mar,241.7741109,5,0,1
12915,no,cellular,25,may,209.7700546,3,0,1
12916,no,cellular,4,jun,,2,0,0
12917,no,sending _document,26,may,243.365229,1,0,0
12918,no,cellular,11,jul,370.4090312,2,0,0
12919,no,sending _document,29,may,375.4499233,1,0,1
12920,no,cellular,13,aug,424.4825287,2,0,0
12921,no,cellular,16,apr,,4,0,0
12922,no,cellular,20,nov,340.8397963,1,0,0
12923,no,sending _document,28,may,336.790686,2,0,0
12924,no,cellular,17,jul,,1,0,0
12925,no,cellular,18,nov,,1,0,1
12926,no,cellular,20,apr,352.6304515,3,0,1
12927,no,cellular,16,apr,306.540417,1,2,0
12928,yes,cellular,5,feb,,1,2,0
12929,no,sending _document,29,may,406.9172496,3,0,1
12930,no,sending _document,6,jun,327.3752926,4,0,1
12931,no,cellular,6,aug,212.5745278,5,0,1
12932,no,cellular,6,feb,,5,6,1
12933,no,sending _document,15,may,265.7054542,2,0,0
12934,no,sending _document,19,jun,,1,0,0
12935,no,cellular,4,feb,207.6066055,3,0,1
12936,no,cellular,25,jul,,3,0,0
12937,no,cellular,29,aug,,2,0,0
12938,no,cellular,13,aug,263.0792638,1,0,0
12939,no,cellular,6,may,340.2137561,1,1,1
12940,no,cellular,5,may,229.9816827,4,3,0
12941,no,cellular,21,oct,296.9626546,1,2,0
12942,no,cellular,25,aug,,7,0,0
12943,no,sending _document,3,jul,123.8319401,1,0,1
12944,no,sending _document,4,jun,,2,0,0
12945,no,cellular,17,aug,378.2235046,1,1,1
12946,no,sending _document,20,may,,2,0,0
12947,yes,sending _document,5,jun,507.7170802,1,0,0
12948,no,cellular,6,may,339.7388819,2,0,0
12949,no,sending _document,16,jun,279.5460008,8,0,0
12950,no,cellular,18,may,418.593292,1,6,1
12951,no,telephone,10,dec,353.3327713,2,1,1
12952,yes,cellular,15,may,524.5987305,4,1,1
12953,yes,cellular,21,jul,,1,0,0
12954,no,cellular,21,jul,297.0853702,1,0,0
12955,no,cellular,9,mar,,3,6,0
12956,no,sending _document,11,jun,243.0247194,1,0,0
12957,no,sending _document,9,may,253.4063428,3,0,0
12958,no,cellular,11,aug,122.2889893,3,0,0
12959,no,sending _document,20,jun,,6,0,1
12960,yes,cellular,17,jul,333.1271795,1,0,1
12961,no,sending _document,14,may,,2,0,1
12962,no,sending _document,28,may,256.09259,1,0,0
12963,yes,cellular,18,nov,251.6017732,1,2,0
12964,yes,cellular,17,apr,399.3181941,1,1,0
12965,yes,cellular,8,jul,369.7527576,4,0,1
12966,no,cellular,14,may,264.879722,4,1,0
12967,no,cellular,19,aug,,2,0,0
12968,no,sending _document,14,may,258.101998,2,0,0
12969,no,sending _document,18,sep,345.4703317,1,6,1
12970,no,cellular,12,may,376.3157949,2,0,0
12971,no,sending _document,15,may,470.4675794,1,0,1
12972,no,sending _document,30,may,379.7263773,1,0,0
12973,no,sending _document,6,may,295.001101,2,0,0
12974,no,telephone,17,nov,416.9927727,1,0,0
12975,yes,cellular,21,jul,377.1129711,2,0,0
12976,no,sending _document,9,may,,2,0,1
12977,no,telephone,3,feb,290.8145222,2,1,0
12978,no,sending _document,30,may,293.8497326,3,0,0
12979,yes,cellular,4,aug,231.9171324,1,0,0
12980,no,cellular,11,may,289.9673874,1,0,0
12981,no,cellular,5,aug,,1,0,0
12982,no,cellular,16,sep,297.3368199,1,1,0
12983,yes,cellular,8,jul,246.6493228,1,0,0
12984,no,cellular,6,may,387.1429429,1,0,1
12985,no,cellular,31,jul,,4,0,1
12986,yes,cellular,10,jul,350.5596284,1,0,0
12987,no,sending _document,21,may,327.7872276,14,0,1
12988,no,sending _document,30,may,422.3136554,1,0,0
12989,no,cellular,12,aug,131.4618159,7,0,0
12990,no,cellular,6,may,288.6833968,1,0,0
12991,no,sending _document,14,may,369.7795265,2,0,1
12992,no,sending _document,11,jun,311.793078,5,0,1
12993,no,cellular,7,jul,345.68992,2,0,0
12994,no,cellular,7,jul,219.1246543,4,0,0
12995,yes,sending _document,2,jun,,4,0,1
12996,yes,sending _document,27,jun,,2,0,1
12997,no,sending _document,20,may,316.1839269,3,0,1
12998,yes,cellular,20,apr,375.2822541,1,0,0
12999,no,cellular,11,jul,309.8148927,2,0,0
13000,no,cellular,9,jul,,3,0,0
13001,no,cellular,7,apr,374.8681484,2,0,0
13002,no,cellular,29,jan,,1,0,0
13003,no,sending _document,15,may,,1,0,1
13004,yes,cellular,3,feb,260.5022556,2,0,0
13005,no,cellular,5,aug,129.9950486,3,0,1
13006,no,sending _document,5,may,259.1804264,1,0,0
13007,no,sending _document,27,may,273.6059908,1,0,0
13008,no,cellular,7,apr,365.3816586,1,2,0
13009,no,sending _document,19,jun,238.7103573,6,0,1
13010,no,cellular,28,aug,,10,0,0
13011,yes,sending _document,29,may,510.5856526,5,0,0
13012,yes,cellular,29,jul,520.1682397,2,0,1
13013,no,cellular,30,apr,,1,2,0
13014,no,cellular,17,apr,329.310073,1,0,1
13015,no,sending _document,6,may,293.8094247,4,0,0
13016,no,cellular,8,may,285.0247785,2,0,0
13017,yes,cellular,16,jul,414.8853266,7,0,1
13018,no,cellular,29,jul,233.7714827,2,0,0
13019,no,cellular,6,may,347.9069616,1,1,0
13020,no,cellular,21,aug,259.8837943,4,0,1
13021,no,cellular,15,may,322.6264131,3,2,0
13022,no,sending _document,12,may,397.0382216,3,0,0
13023,no,cellular,30,apr,,2,7,0
13024,no,sending _document,9,may,,2,0,1
13025,no,cellular,6,may,249.3691901,1,0,0
13026,no,sending _document,23,may,314.8132499,1,0,0
13027,no,sending _document,3,jun,249.7436287,1,0,0
13028,no,sending _document,16,may,416.5659708,4,0,1
13029,no,cellular,3,feb,300.7741409,2,2,0
13030,no,cellular,3,aug,350.5219586,4,3,1
13031,no,sending _document,9,may,395.6886863,2,0,0
13032,no,sending _document,5,jun,217.0363538,1,0,0
13033,yes,cellular,14,aug,445.2234323,2,0,0
13034,no,sending _document,21,may,,13,0,0
13035,no,sending _document,29,may,388.4887001,1,0,0
13036,no,cellular,20,apr,423.6003514,3,0,1
13037,no,cellular,5,may,,1,1,0
13038,no,telephone,27,oct,,1,0,0
13039,no,cellular,19,nov,,2,0,0
13040,yes,cellular,23,jul,,6,0,0
13041,no,sending _document,2,jun,284.8043516,3,0,0
13042,no,cellular,19,nov,241.0620984,1,2,0
13043,no,sending _document,19,jun,470.5907729,6,0,1
13044,no,cellular,7,may,371.2563909,5,2,1
13045,no,cellular,23,jul,,1,0,0
13046,no,sending _document,29,may,397.3377674,4,0,0
13047,no,cellular,19,nov,430.903211,1,2,1
13048,no,cellular,21,jul,339.1701256,5,0,1
13049,no,sending _document,6,jun,341.6762638,18,0,1
13050,yes,cellular,2,feb,436.8381403,1,0,0
13051,no,sending _document,19,may,326.2071527,1,0,0
13052,yes,telephone,17,apr,521.8428864,1,0,1
13053,no,cellular,16,nov,414.6471572,1,4,0
13054,no,sending _document,29,may,,2,0,1
13055,no,sending _document,19,may,462.2315094,1,0,1
13056,no,sending _document,23,may,383.3758536,10,0,1
13057,yes,cellular,19,nov,223.2321386,2,3,0
13058,no,sending _document,4,jun,305.1986118,1,0,0
13059,no,cellular,21,jul,,1,0,0
13060,no,cellular,12,may,297.8638882,2,0,0
13061,no,cellular,25,aug,252.9403877,6,0,0
13062,no,cellular,15,jul,246.5635356,2,2,0
13063,no,cellular,18,nov,330.3160808,2,3,0
13064,no,sending _document,3,jun,334.716816,1,0,1
13065,no,cellular,20,aug,181.2787456,4,0,1
13066,no,sending _document,6,may,356.7855737,2,0,0
13067,no,cellular,19,nov,327.6082606,3,2,0
13068,no,cellular,6,may,327.8759104,2,1,0
13069,no,sending _document,6,may,267.3501014,3,0,0
13070,no,cellular,30,jul,,2,0,0
13071,no,sending _document,7,may,278.1886588,2,0,0
13072,no,sending _document,6,may,493.6944339,2,0,1
13073,no,cellular,17,apr,262.6896612,1,1,0
13074,no,cellular,6,aug,,6,0,0
13075,no,telephone,14,nov,130.9155164,1,0,0
13076,no,sending _document,29,may,,3,0,1
13077,no,sending _document,23,may,296.5802036,6,0,0
13078,no,sending _document,23,may,336.8699826,2,0,0
13079,no,cellular,22,jun,322.6722941,1,0,0
13080,no,telephone,23,jul,,11,0,1
13081,no,cellular,5,may,364.2980472,8,0,0
13082,no,cellular,18,nov,315.9022399,2,0,0
13083,yes,cellular,21,nov,363.0044942,2,3,0
13084,no,cellular,12,jan,129.3612973,2,0,0
13085,no,cellular,27,feb,,2,0,0
13086,no,cellular,14,apr,299.1391384,2,0,0
13087,no,sending _document,13,may,,9,0,1
13088,no,sending _document,21,may,388.4256123,2,0,1
13089,yes,cellular,2,feb,364.9325881,5,4,0
13090,no,sending _document,27,may,,10,0,0
13091,no,cellular,29,jan,,1,0,0
13092,no,cellular,21,nov,412.5866393,1,0,1
13093,no,cellular,14,may,318.6638773,2,1,0
