age,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
25,cellular,131,2,999,1,failure,-1.8,93.749,-34.6,0.643,5008.7,no
26,telephone,342,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
56,telephone,88,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,telephone,21,9,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
37,telephone,136,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,no
22,cellular,848,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
50,telephone,128,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
34,telephone,606,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
35,cellular,271,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
48,cellular,67,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25,cellular,95,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
39,cellular,93,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
52,cellular,211,1,999,1,failure,-3.4,92.379,-29.8,0.797,5017.5,yes
48,cellular,239,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
44,cellular,225,3,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no
30,cellular,178,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
32,telephone,206,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
52,cellular,115,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
44,cellular,123,2,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,no
29,cellular,254,3,3,1,success,-2.9,92.201,-31.4,0.873,5076.2,yes
41,cellular,85,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
26,telephone,305,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
32,cellular,233,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
31,cellular,191,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
29,telephone,198,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
58,telephone,148,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
56,telephone,272,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
23,cellular,136,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
50,telephone,855,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,yes
29,cellular,565,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
31,cellular,140,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
48,cellular,248,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
27,cellular,81,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
24,cellular,332,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
35,telephone,208,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
42,telephone,228,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
37,cellular,14,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
33,cellular,118,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
58,cellular,164,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
54,cellular,148,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
54,cellular,149,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
39,cellular,71,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
48,telephone,517,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
34,cellular,204,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
28,cellular,77,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
30,cellular,72,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
59,telephone,77,8,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
29,cellular,139,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
25,telephone,498,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
47,cellular,159,1,999,1,failure,-3.4,92.379,-29.8,0.755,5017.5,no
32,cellular,301,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
30,telephone,338,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
24,cellular,197,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,no
58,cellular,145,1,999,2,failure,-1.1,94.199,-37.5,0.882,4963.6,no
44,telephone,158,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
36,cellular,28,2,999,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,no
33,telephone,355,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
31,cellular,42,6,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
38,telephone,992,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,yes
35,cellular,108,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
29,cellular,202,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
58,cellular,260,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
43,telephone,269,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
55,cellular,169,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
53,telephone,186,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
38,cellular,215,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
36,cellular,54,4,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
56,cellular,139,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
32,telephone,99,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
48,telephone,67,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
31,telephone,57,4,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
50,cellular,311,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
38,telephone,25,7,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
34,telephone,17,16,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
41,cellular,234,1,999,2,failure,-1.8,92.893,-46.2,1.344,5099.1,no
51,cellular,386,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
26,telephone,619,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,yes
34,cellular,260,3,3,2,success,-3.4,92.379,-29.8,0.773,5017.5,yes
41,cellular,139,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no
41,cellular,318,1,4,3,success,-2.9,92.963,-40.8,1.262,5076.2,yes
26,telephone,71,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
32,cellular,459,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
49,cellular,354,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
39,cellular,225,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
38,telephone,144,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
52,cellular,867,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
57,cellular,1441,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
38,telephone,100,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
31,cellular,172,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
57,cellular,42,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
42,cellular,665,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
32,cellular,154,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31,telephone,97,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
32,cellular,356,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
40,telephone,170,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
58,telephone,570,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
44,telephone,351,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
46,telephone,86,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
47,cellular,399,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
44,cellular,218,1,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,no
39,cellular,138,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
38,cellular,63,2,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,yes
59,telephone,293,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,cellular,138,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
51,telephone,295,3,999,0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,no
55,cellular,303,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
49,cellular,1171,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
44,cellular,222,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
29,cellular,146,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
49,telephone,286,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,telephone,77,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
45,cellular,270,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
39,telephone,281,2,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
35,telephone,91,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
55,telephone,542,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
30,cellular,111,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
26,cellular,124,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
37,cellular,347,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
29,telephone,32,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
54,cellular,50,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
35,cellular,224,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,no
41,cellular,175,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
31,telephone,258,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
30,cellular,514,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
43,cellular,166,3,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
31,telephone,70,8,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
33,telephone,166,3,6,2,success,-3.4,92.431,-26.9,0.74,5017.5,yes
30,telephone,164,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
47,cellular,429,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
32,cellular,146,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
49,telephone,182,12,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
41,telephone,145,24,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
60,telephone,59,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,cellular,274,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
39,cellular,328,2,6,3,success,-1.8,93.876,-40,0.683,5008.7,yes
52,cellular,331,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
29,cellular,108,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
40,cellular,498,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30,telephone,147,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
38,cellular,275,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
37,telephone,316,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
60,cellular,105,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
26,cellular,200,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
37,telephone,288,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
56,telephone,90,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
44,cellular,390,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
46,cellular,318,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
59,telephone,85,1,999,0,nonexistent,-0.1,93.798,-40.4,4.968,5195.8,yes
52,cellular,607,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
40,cellular,279,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
44,telephone,40,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
35,cellular,121,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
33,cellular,335,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
38,cellular,130,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
53,cellular,398,2,999,0,nonexistent,-1.8,93.749,-34.6,0.644,5008.7,yes
56,telephone,267,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
48,cellular,128,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
45,cellular,800,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
56,telephone,213,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
48,cellular,294,1,999,1,failure,-3.4,92.431,-26.9,0.74,5017.5,yes
62,telephone,163,2,999,0,nonexistent,-1.8,92.843,-50,1.52,5099.1,yes
24,cellular,1150,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,yes
33,cellular,87,1,999,0,nonexistent,-3.4,92.431,-26.9,0.731,5017.5,no
49,cellular,361,2,999,1,failure,-1.8,93.369,-34.8,0.635,5008.7,no
54,telephone,187,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,no
57,telephone,187,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
31,cellular,89,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
51,cellular,147,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
35,telephone,95,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
50,telephone,634,1,999,0,nonexistent,-1.8,93.749,-34.6,0.644,5008.7,yes
30,cellular,83,1,999,2,failure,-2.9,92.201,-31.4,0.881,5076.2,no
30,cellular,245,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
32,telephone,630,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
45,cellular,8,7,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
46,cellular,372,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
48,telephone,984,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
31,cellular,1855,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
40,cellular,133,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
56,cellular,422,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
42,cellular,377,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,yes
57,telephone,5,1,999,0,nonexistent,-0.1,93.2,-42,4.663,5195.8,no
47,telephone,261,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
36,cellular,101,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
53,telephone,429,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
58,cellular,83,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
36,cellular,95,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
35,cellular,143,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
34,telephone,266,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
41,cellular,1203,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,yes
30,cellular,399,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
30,cellular,129,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
37,telephone,227,9,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
53,telephone,723,2,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,no
34,cellular,369,2,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
28,cellular,119,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
29,telephone,347,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
44,cellular,358,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
56,cellular,308,2,999,0,nonexistent,-2.9,92.469,-33.6,1.059,5076.2,yes
31,cellular,16,35,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
40,telephone,128,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
47,telephone,72,6,6,1,success,-1.8,92.893,-46.2,1.313,5099.1,no
37,cellular,107,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
57,telephone,768,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
37,cellular,94,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
52,telephone,61,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
34,cellular,78,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
43,telephone,262,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,cellular,98,2,999,0,nonexistent,-1.8,93.369,-34.8,0.636,5008.7,no
49,cellular,163,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
25,telephone,54,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
38,cellular,74,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
40,telephone,257,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
31,cellular,259,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
29,telephone,64,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,cellular,73,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
38,cellular,525,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
48,cellular,210,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
32,cellular,823,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
30,telephone,103,2,999,0,nonexistent,-3.4,92.379,-29.8,0.771,5017.5,no
52,telephone,26,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
34,cellular,66,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
60,cellular,347,2,4,1,success,-1.1,94.767,-50.8,1.035,4963.6,no
37,telephone,96,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
47,cellular,56,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
57,cellular,391,2,999,0,nonexistent,-3,92.713,-33,0.706,5023.5,yes
28,cellular,226,3,999,1,failure,-1.7,94.027,-38.3,0.898,4991.6,no
61,cellular,1076,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
33,cellular,165,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
36,telephone,183,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
53,telephone,9,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
36,telephone,837,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
31,telephone,464,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
44,telephone,73,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
37,cellular,271,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
32,cellular,93,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
44,telephone,73,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
29,cellular,468,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
37,cellular,74,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
48,cellular,780,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33,cellular,252,2,3,2,success,-1.1,94.601,-49.5,0.977,4963.6,yes
38,telephone,258,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
41,cellular,197,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
57,telephone,381,3,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
35,telephone,15,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
34,cellular,210,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
50,telephone,82,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
49,cellular,289,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
28,cellular,549,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
53,cellular,183,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
52,cellular,139,2,6,1,success,-1.7,94.215,-40.3,0.893,4991.6,no
35,telephone,352,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
65,cellular,263,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no
26,cellular,77,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
56,cellular,123,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
39,cellular,150,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
23,cellular,34,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
32,cellular,159,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
35,cellular,789,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
50,cellular,650,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
52,telephone,135,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
58,telephone,83,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
37,cellular,75,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
34,cellular,169,1,7,2,success,-3.4,92.649,-30.1,0.714,5017.5,yes
54,telephone,150,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
60,cellular,133,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,no
30,cellular,219,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
34,cellular,234,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
30,telephone,32,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
43,telephone,226,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
37,cellular,164,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
34,cellular,347,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
30,cellular,104,1,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,no
31,telephone,51,8,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
41,cellular,314,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
48,cellular,298,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
21,cellular,328,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,yes
42,telephone,221,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,telephone,226,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
42,telephone,1002,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,telephone,105,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
33,telephone,286,2,999,0,nonexistent,-1.7,94.055,-39.8,0.761,4991.6,no
37,cellular,230,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
37,telephone,26,14,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
38,cellular,141,1,999,1,failure,-1.8,93.369,-34.8,0.655,5008.7,yes
52,cellular,578,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
44,cellular,95,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
38,telephone,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
24,telephone,453,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
32,cellular,234,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
32,telephone,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
44,cellular,151,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
39,cellular,43,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
57,cellular,153,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
50,cellular,160,1,999,0,nonexistent,-1.8,93.075,-47.1,1.4,5099.1,yes
50,telephone,507,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
36,cellular,508,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
40,telephone,155,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
47,telephone,93,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
36,cellular,567,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
33,cellular,167,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
27,cellular,112,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
60,cellular,430,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
37,telephone,215,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
35,telephone,159,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
49,cellular,43,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
40,telephone,192,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
43,cellular,545,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
47,cellular,470,1,4,2,success,-1.7,94.027,-38.3,0.9,4991.6,yes
33,cellular,191,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
40,telephone,97,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
58,cellular,86,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
46,cellular,387,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
38,telephone,221,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
47,telephone,421,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
59,cellular,1241,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
35,telephone,98,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
29,cellular,112,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
50,cellular,381,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
39,cellular,10,6,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
32,cellular,6,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
